class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
Eight,0.306994706,0.867534876,4.08E-08,0.357384384,0.775882781,-0.029938456,0.389426172,0.642659247,-0.043769013,0.416366905,0.540172935,-0.058108263,0.444758356,0.477965534,-0.072741613,0.298239499,0.541162252,-0.018710218,0.263128638,0.415785551,-0.041897763,0.237400711,0.34320724,-0.055858467,0.216699168,0.281042755,-0.066248044,0.262324691,0.577349424,-0.020961875,0.247313857,0.492056698,-0.070698611,0.280196577,0.583069503,-0.084338561,0.305211306,0.658857524,-0.080046758,0.230626449,0.627744973,-0.026994603,0.21916458,0.568594575,-0.075985797,0.256602973,0.653520167,-0.071326338,0.281302899,0.716201901,-0.053119179,0.199066415,0.687130928,-0.03545979,0.187065572,0.625603855,-0.068261415,0.219805107,0.67537725,-0.062281162,0.243234068,0.71902281,-0.048517138
Eight,0.308721334,0.867907703,4.10E-08,0.359590828,0.776979864,-0.0303618,0.39218545,0.640771627,-0.043963347,0.41954273,0.537535191,-0.057661489,0.449415088,0.476253182,-0.071714006,0.301633418,0.540577054,-0.019245595,0.267813832,0.416362405,-0.041731779,0.24338904,0.345238477,-0.055093955,0.223140091,0.283649564,-0.065170042,0.265211821,0.576162994,-0.021023888,0.251003563,0.488432884,-0.069063753,0.284231156,0.580707133,-0.081536911,0.30829069,0.65634656,-0.076831043,0.23308064,0.627160549,-0.026570693,0.223599494,0.564179838,-0.074484579,0.260777831,0.651108265,-0.069042832,0.283836663,0.714268208,-0.050633729,0.200989157,0.688232183,-0.034545973,0.190045506,0.62359339,-0.066731535,0.222200423,0.673890471,-0.060277514,0.244145676,0.717560768,-0.046441961
Eight,0.312804997,0.858569741,3.31E-08,0.363371402,0.767337084,-0.0280635,0.394988835,0.633513153,-0.040182717,0.421494246,0.531050861,-0.052768186,0.452048212,0.473499835,-0.065757692,0.305438131,0.53556335,-0.015366789,0.271202594,0.412801445,-0.03652982,0.246887147,0.342800915,-0.049460948,0.226834297,0.282087594,-0.059441518,0.269278228,0.571104288,-0.017658124,0.254728913,0.485684365,-0.064812854,0.286904186,0.578298688,-0.077203423,0.310043931,0.652787685,-0.072483845,0.237703577,0.620571792,-0.023549249,0.226536274,0.559220493,-0.070381559,0.263905734,0.646072388,-0.064474694,0.286724359,0.707162976,-0.045998126,0.20639503,0.680560827,-0.031717144,0.196294338,0.617755234,-0.062902331,0.228758007,0.670403183,-0.055690184,0.250058889,0.713258386,-0.041511778
Eight,0.31612727,0.857579827,4.66E-08,0.367177874,0.7681216,-0.029891459,0.399432153,0.63294965,-0.042441223,0.425618976,0.53141886,-0.055054083,0.454081237,0.471359432,-0.067741819,0.307468057,0.534698546,-0.016503109,0.273152143,0.414120883,-0.038477179,0.248912632,0.34321031,-0.051526424,0.229599744,0.281584859,-0.061316252,0.271916091,0.569926679,-0.018035976,0.258378536,0.483479142,-0.06603343,0.291382879,0.576108813,-0.078579023,0.315585703,0.652206957,-0.073549725,0.240344346,0.61939317,-0.023489857,0.231322527,0.559306324,-0.071771711,0.268141866,0.647041321,-0.066810198,0.290955722,0.709538102,-0.048275135,0.208523601,0.679075599,-0.031280082,0.198395729,0.617363691,-0.06341359,0.230533272,0.66886878,-0.057259887,0.252256811,0.711426616,-0.043511242
Eight,0.328942716,0.850546837,3.62E-08,0.376127481,0.75850898,-0.02959751,0.404475898,0.624455869,-0.042106137,0.429720521,0.519887149,-0.054824911,0.455657035,0.456680596,-0.067549981,0.312948853,0.532143652,-0.016935367,0.273969561,0.412251413,-0.040848829,0.245187774,0.343747139,-0.056535356,0.221161187,0.284011513,-0.068308644,0.278403759,0.570711017,-0.018373059,0.262996018,0.490023255,-0.067451291,0.298233449,0.579995871,-0.081279896,0.324933738,0.65263778,-0.077607222,0.248685688,0.623088181,-0.023734277,0.236583486,0.566556156,-0.071647845,0.276137948,0.650723875,-0.065546863,0.302219778,0.711655617,-0.046973918,0.220083922,0.685669243,-0.031650107,0.210102811,0.631055892,-0.063742436,0.244090721,0.68096894,-0.056961093,0.267744452,0.721894622,-0.042968336
Eight,0.350455314,0.845366836,3.77E-08,0.386853456,0.745330036,-0.031955633,0.408009052,0.608151078,-0.045357928,0.437030017,0.507134795,-0.057872221,0.46052286,0.439624399,-0.069160067,0.314914256,0.533473611,-0.019929336,0.269183874,0.417398572,-0.04468476,0.237435684,0.356687576,-0.060363263,0.210965216,0.303319275,-0.071709223,0.283805639,0.576728463,-0.019803148,0.264814675,0.503541172,-0.066297069,0.305565327,0.588688493,-0.078612983,0.335828036,0.651904047,-0.075081825,0.256949931,0.631892562,-0.024162903,0.243751138,0.583007395,-0.070412762,0.28740567,0.659080923,-0.064174466,0.31478098,0.710385799,-0.046272155,0.232091188,0.695383132,-0.031353753,0.22060439,0.645998478,-0.061647508,0.257197142,0.69062835,-0.054369144,0.28117314,0.727913618,-0.040522575
Eight,0.360044122,0.845138192,2.98E-08,0.395849705,0.742136896,-0.03472238,0.414254457,0.602801263,-0.050178632,0.437385798,0.49577406,-0.064341776,0.457330465,0.421405315,-0.077348784,0.31590122,0.539681792,-0.024554202,0.265652329,0.432272315,-0.05072543,0.230462268,0.376796186,-0.067409337,0.199921712,0.329188913,-0.079615019,0.285968512,0.585854232,-0.023565777,0.264456421,0.515353143,-0.071583979,0.310076237,0.593945742,-0.084235579,0.342515945,0.653531909,-0.081060492,0.260803938,0.644200146,-0.027145909,0.245867312,0.593447387,-0.074335165,0.293159306,0.663823187,-0.067959003,0.322065145,0.713732541,-0.050110128,0.237418652,0.710965276,-0.033794403,0.225275904,0.660244524,-0.065283664,0.263974607,0.696972013,-0.058893494,0.288772166,0.730463922,-0.045762386
Eight,0.359696895,0.842686474,3.10E-08,0.396632969,0.738903761,-0.031016618,0.413150609,0.596334577,-0.04547888,0.4338094,0.491419673,-0.05947917,0.452666819,0.420213252,-0.07306648,0.308710515,0.541773856,-0.02310783,0.254776269,0.440748513,-0.047338285,0.217428565,0.389872581,-0.062849969,0.186053872,0.347015262,-0.074110754,0.280400157,0.59351635,-0.023088798,0.259969771,0.532532692,-0.069686607,0.307752609,0.603212953,-0.08234445,0.342144996,0.658718824,-0.079470597,0.257398218,0.653503835,-0.026889101,0.241781235,0.605298817,-0.072476,0.291382074,0.669405401,-0.066590063,0.322946012,0.717653513,-0.049361743,0.236805826,0.72032547,-0.03335049,0.223515093,0.669085622,-0.064223804,0.26310569,0.703098416,-0.05800974,0.289568663,0.736388266,-0.04490957
Eight,0.356395125,0.841192842,5.39E-08,0.39155978,0.736180365,-0.033473674,0.405480474,0.594275534,-0.049023706,0.426482975,0.487248927,-0.063729092,0.445836186,0.41465342,-0.077963464,0.300173432,0.543533444,-0.024624042,0.242941871,0.446089864,-0.049668226,0.203659683,0.397201061,-0.066318184,0.170665503,0.355435342,-0.078535683,0.272520602,0.598012209,-0.023370318,0.251078248,0.543816149,-0.071114689,0.299070954,0.61088711,-0.08497411,0.334135264,0.661743104,-0.082895629,0.249620065,0.660103738,-0.026188673,0.23269102,0.618244767,-0.072880708,0.282796025,0.678620994,-0.067957796,0.315614879,0.722447336,-0.051138066,0.229562551,0.727343917,-0.03185682,0.213190123,0.680930376,-0.064101316,0.253146917,0.713225543,-0.058875516,0.281822324,0.742646694,-0.046090197
Eight,0.352948457,0.842127204,4.00E-08,0.387806803,0.737423658,-0.033074319,0.397676289,0.594033539,-0.048536867,0.414978862,0.483799458,-0.063410111,0.432266325,0.408067465,-0.078104138,0.291423023,0.547635913,-0.024023345,0.232644543,0.45496878,-0.048374828,0.192713141,0.408688724,-0.064318947,0.159137681,0.369885415,-0.076073676,0.26337415,0.603547096,-0.022851471,0.242175177,0.555519223,-0.071691804,0.291446775,0.621179342,-0.086231947,0.327286869,0.671855807,-0.084051564,0.241361976,0.667434692,-0.025549548,0.225254178,0.63466835,-0.072907507,0.276676476,0.69164145,-0.068701491,0.310321718,0.732993066,-0.052007657,0.222361788,0.736102819,-0.030972173,0.205744967,0.698397994,-0.063742764,0.246818483,0.729564488,-0.059096757,0.276231408,0.755671024,-0.046426032
Eight,0.351379633,0.845752716,3.08E-08,0.38536942,0.742009282,-0.0340208,0.39285633,0.597276807,-0.050680339,0.408024877,0.482854843,-0.066504993,0.426889062,0.403933913,-0.082321316,0.285256863,0.551858485,-0.027140651,0.221610889,0.464367062,-0.052588832,0.178700745,0.420238912,-0.069182895,0.142716408,0.383057475,-0.081624307,0.258043975,0.610766053,-0.025811834,0.232659191,0.565897763,-0.075958371,0.284487933,0.632352829,-0.090131767,0.321727633,0.681903958,-0.087564953,0.236975759,0.677979529,-0.028315328,0.21625863,0.646555007,-0.077230342,0.270918608,0.701239526,-0.072419293,0.307229728,0.740915716,-0.054964911,0.219042122,0.74975282,-0.033495422,0.198772371,0.711497247,-0.067728885,0.241328567,0.741030335,-0.062896013,0.271839321,0.766534984,-0.049822893
Eight,0.350300729,0.85207665,2.17E-08,0.382684112,0.745157957,-0.032933559,0.38938114,0.599881887,-0.049248356,0.401511937,0.484214723,-0.065323509,0.418790847,0.404714406,-0.081629649,0.279516995,0.560051024,-0.026062045,0.215040922,0.475198001,-0.051475704,0.171107993,0.432935059,-0.067914791,0.134650558,0.397821009,-0.079807647,0.252782792,0.619876504,-0.0255732,0.226904646,0.57455343,-0.075268127,0.278225154,0.637146294,-0.089156993,0.316002876,0.687195003,-0.086322583,0.232521281,0.688823879,-0.02890496,0.214029968,0.656050622,-0.077350147,0.267933697,0.70819962,-0.072992235,0.304679364,0.749319613,-0.055754296,0.214961499,0.762623906,-0.034914061,0.195767194,0.723037302,-0.06776347,0.237311125,0.747842491,-0.062680237,0.26778537,0.773376107,-0.049601663
Eight,0.347870529,0.861044407,1.73E-08,0.380670369,0.753466547,-0.034228895,0.388769567,0.607433021,-0.051323172,0.401305348,0.490970671,-0.067800246,0.418402612,0.410911679,-0.084566429,0.276904762,0.568601787,-0.02782478,0.210144758,0.483583599,-0.053329121,0.16575326,0.4430843,-0.069556169,0.12864098,0.40941298,-0.081309281,0.250155717,0.629419982,-0.02645677,0.223115072,0.586418033,-0.076540008,0.275964022,0.649896085,-0.09045282,0.313532233,0.697625935,-0.087525606,0.230110586,0.699313581,-0.028861277,0.209314227,0.668385983,-0.078526966,0.265438616,0.719608903,-0.074071363,0.302447528,0.757357061,-0.056345392,0.212740958,0.774038255,-0.033842698,0.190124661,0.734461784,-0.067825019,0.233708605,0.758821368,-0.06235126,0.265407622,0.782214999,-0.048575867
Eight,0.346048355,0.868389666,2.52E-08,0.378466785,0.759913862,-0.034331534,0.386436284,0.613171995,-0.051536568,0.397854,0.497234702,-0.068164706,0.413070947,0.416263998,-0.084905624,0.273507237,0.574274838,-0.027130082,0.205834836,0.48983109,-0.052716032,0.16113475,0.449721128,-0.06889192,0.124030203,0.415980041,-0.080542646,0.246895924,0.635090947,-0.025815139,0.220710695,0.591620505,-0.076078758,0.273172617,0.653838277,-0.090131231,0.310749948,0.700266361,-0.087313458,0.226703733,0.704666674,-0.028373675,0.206542611,0.672526598,-0.078074642,0.262506723,0.723287344,-0.073665589,0.300045609,0.760658383,-0.056018226,0.209144026,0.77877146,-0.03357121,0.189109921,0.738864064,-0.067579828,0.233308151,0.763165236,-0.062349934,0.265312344,0.786240101,-0.048745029
Eight,0.343915403,0.870647907,1.75E-08,0.374910355,0.759576678,-0.033344656,0.381353378,0.6158548,-0.049118128,0.391112328,0.501260281,-0.064397901,0.40550673,0.420971811,-0.079609416,0.268397152,0.5793401,-0.023264451,0.200631648,0.497957051,-0.048203357,0.155304909,0.459885508,-0.064607248,0.117724702,0.429441154,-0.076231241,0.242852494,0.639893472,-0.021834916,0.215103596,0.599477768,-0.070679545,0.265757293,0.659917414,-0.085089296,0.303470969,0.705922484,-0.082439885,0.223607451,0.708676815,-0.024416585,0.204454497,0.681986928,-0.073005795,0.258939445,0.73175025,-0.069597051,0.295924127,0.766719162,-0.052614786,0.206958145,0.781814337,-0.029635295,0.189636111,0.74644351,-0.062948093,0.232819751,0.77121985,-0.058390379,0.264134049,0.792549491,-0.04527624
Eight,0.339168072,0.87959516,1.79E-08,0.370971173,0.767277062,-0.034670908,0.377575785,0.622564435,-0.051217046,0.386323214,0.505703449,-0.067049779,0.402349383,0.423593163,-0.082828239,0.263122171,0.585483015,-0.024040278,0.193619877,0.505668759,-0.049045987,0.147172526,0.467296362,-0.065545961,0.108971626,0.437167227,-0.077293366,0.23712796,0.64694345,-0.021814236,0.208849117,0.610007763,-0.071551532,0.260860592,0.671718836,-0.086106881,0.299780846,0.71879524,-0.083282948,0.217930928,0.717555344,-0.023731984,0.197598726,0.691692173,-0.072798595,0.251999319,0.739507914,-0.06981425,0.2898812,0.77401495,-0.052892417,0.201732367,0.792483985,-0.028382665,0.181949526,0.7568537,-0.062007006,0.224290967,0.777946591,-0.058199488,0.256362468,0.796753049,-0.045515802
Eight,0.336604029,0.8801682,3.16E-08,0.366567224,0.766721725,-0.036628123,0.373036742,0.626428246,-0.054820139,0.381643891,0.511199296,-0.07185965,0.396233052,0.427485764,-0.088399604,0.257792115,0.588671863,-0.025879363,0.186971441,0.510947943,-0.052363086,0.139628425,0.475173056,-0.069515571,0.100575387,0.447622538,-0.081402913,0.231931984,0.651411355,-0.023246411,0.20272468,0.615357339,-0.0739972,0.255207807,0.676569581,-0.088403702,0.294539303,0.721253753,-0.085079148,0.213075191,0.72284174,-0.025069831,0.193181202,0.700075984,-0.075636864,0.248702914,0.747915208,-0.072457038,0.286056906,0.7783885,-0.054923497,0.197888374,0.796715856,-0.029710168,0.177920729,0.764239848,-0.064304411,0.222083896,0.787396789,-0.060057178,0.254433185,0.80391103,-0.046723098
Eight,0.336316913,0.872339606,1.72E-09,0.364868551,0.759745777,-0.037431344,0.369772017,0.618366659,-0.057159979,0.378020704,0.502089143,-0.07562241,0.392715156,0.416725814,-0.093787178,0.256683081,0.585348845,-0.031256076,0.182324737,0.509427845,-0.059290268,0.134793311,0.477006823,-0.076536998,0.096665874,0.451829016,-0.088300146,0.231143296,0.64792043,-0.028750284,0.200820819,0.616522729,-0.081164137,0.255231589,0.678403854,-0.094910733,0.295795351,0.721629798,-0.091156512,0.212858006,0.717195094,-0.030694164,0.1907361,0.696785033,-0.082023762,0.246906087,0.743746281,-0.078336991,0.286311537,0.773489475,-0.060604505,0.198081508,0.788363278,-0.035542,0.174760103,0.757518649,-0.0707822,0.217543572,0.779479504,-0.066781037,0.250115722,0.794872642,-0.053704016
Eight,0.336261451,0.871241093,1.74E-08,0.364488542,0.759246349,-0.037982073,0.369112939,0.618217468,-0.057481285,0.378227443,0.501365185,-0.075486831,0.391042769,0.416716814,-0.092997409,0.255378693,0.58406496,-0.030379813,0.181081593,0.509255826,-0.058449954,0.133646816,0.476835519,-0.076361626,0.094460979,0.45197314,-0.088890702,0.230082825,0.647004426,-0.027376518,0.200189024,0.613650799,-0.079561174,0.25569278,0.67352742,-0.093621284,0.295079619,0.714824796,-0.090375856,0.212798268,0.717386127,-0.028789541,0.188944161,0.695450425,-0.080037758,0.246847972,0.74197036,-0.075165249,0.28489241,0.771289706,-0.056966804,0.199610353,0.790435135,-0.033180326,0.178890437,0.761269093,-0.069060348,0.22488223,0.785261154,-0.064275414,0.256837904,0.80086118,-0.050588422
Eight,0.337061554,0.875136077,5.72E-10,0.365108192,0.762235999,-0.03715175,0.369390965,0.620316923,-0.055665601,0.377311707,0.503486037,-0.072782271,0.390003026,0.41941601,-0.089536823,0.256153733,0.585367203,-0.028716769,0.182384491,0.510956466,-0.055764958,0.134602621,0.47712332,-0.073061757,0.095052883,0.450484514,-0.085148059,0.231004953,0.647233546,-0.025696578,0.200300977,0.615098,-0.076662548,0.255312651,0.674972117,-0.090333641,0.295000464,0.717415392,-0.086816937,0.213485941,0.717475057,-0.027035616,0.190575272,0.695983827,-0.077809349,0.248284072,0.743142128,-0.073327899,0.286172599,0.774026632,-0.055181932,0.1997509,0.790853381,-0.031200822,0.177724078,0.758228898,-0.066459939,0.223137468,0.783275723,-0.061430089,0.254946828,0.801803529,-0.047531545
Eight,0.337053508,0.87460053,6.86E-09,0.36530301,0.762576759,-0.036703702,0.372165173,0.620673895,-0.05562491,0.382096678,0.504681468,-0.07315921,0.393714011,0.419919521,-0.090431176,0.257458597,0.585828066,-0.030255055,0.184221938,0.507832587,-0.05668512,0.137617558,0.472005665,-0.073077254,0.099689409,0.443818688,-0.084354989,0.232577085,0.647565901,-0.027628554,0.206365332,0.612168133,-0.077119291,0.260422915,0.671762824,-0.089682072,0.299025923,0.713801742,-0.08585915,0.214804247,0.717706859,-0.029254686,0.195404887,0.690818071,-0.078714445,0.252186239,0.739440918,-0.073589146,0.288991958,0.770529389,-0.055549446,0.200220853,0.791087031,-0.033701554,0.179722145,0.754419208,-0.06801825,0.225263283,0.777196169,-0.062396973,0.257543504,0.794253588,-0.048363667
Eight,0.337209225,0.896899223,-7.04E-09,0.369161785,0.775962234,-0.031705521,0.381007224,0.629158199,-0.046931177,0.389027297,0.514071763,-0.061773427,0.398930669,0.432244062,-0.076747984,0.272102505,0.59216392,-0.021380216,0.215277165,0.5065642,-0.042061001,0.179759637,0.464043379,-0.055287216,0.151963159,0.427551985,-0.064691551,0.241760343,0.646482527,-0.019763676,0.219767928,0.600088835,-0.061766312,0.265737206,0.661447883,-0.073160075,0.302010745,0.711050868,-0.070112564,0.219690084,0.712759972,-0.021847228,0.204566106,0.675408721,-0.062250245,0.251983523,0.73059988,-0.0568741,0.285774171,0.77442205,-0.041241817,0.201152623,0.786119759,-0.026753115,0.188618705,0.748706341,-0.053692903,0.227027878,0.775667548,-0.047764163,0.25562793,0.800868571,-0.035265539
Eight,0.292395324,0.95235002,1.06E-07,0.344611287,0.856760979,-0.034342214,0.38310194,0.711308897,-0.053904478,0.416206539,0.606936872,-0.074245118,0.4528898,0.536761642,-0.095693447,0.289299011,0.607994735,-0.023716735,0.254465163,0.48187393,-0.048971996,0.228930712,0.408374012,-0.064141378,0.205938324,0.344060689,-0.074632771,0.251966178,0.648369372,-0.023954444,0.236619204,0.578538477,-0.075019114,0.26742056,0.672945499,-0.089802109,0.290795505,0.748184323,-0.085438304,0.219881266,0.703539968,-0.027955422,0.207274944,0.653155386,-0.076398581,0.244788647,0.736307204,-0.072744548,0.270215601,0.794118702,-0.054189619,0.191371232,0.76729548,-0.034645587,0.175833806,0.713111401,-0.064311989,0.208186164,0.759550631,-0.056527168,0.231804296,0.796886027,-0.040480494
Eight,0.286984712,0.933061838,5.12E-08,0.340131044,0.843392789,-0.031736061,0.379568398,0.702485323,-0.04776663,0.417088747,0.598358989,-0.063713416,0.456178188,0.537053764,-0.079770692,0.293817878,0.591288149,-0.020776456,0.260425746,0.460186571,-0.043968692,0.235192835,0.38542673,-0.05803594,0.213209569,0.321382642,-0.068692133,0.253613383,0.626777172,-0.021915149,0.241166741,0.55189538,-0.070860125,0.271555305,0.657033324,-0.082685083,0.292414993,0.732076049,-0.077307686,0.218818158,0.676700115,-0.026806995,0.208631098,0.623290598,-0.074109957,0.243354172,0.719475985,-0.065629475,0.264358103,0.778967977,-0.045273509,0.186375588,0.73610276,-0.034285054,0.176916197,0.680080295,-0.064354472,0.207717553,0.741303444,-0.054288872,0.227513969,0.783047378,-0.037733905
Eight,0.28540343,0.925297379,6.41E-08,0.340881228,0.831685662,-0.033260413,0.380081117,0.695556045,-0.04985211,0.416882873,0.592601359,-0.065878093,0.458776951,0.532661855,-0.082119897,0.293799043,0.574554443,-0.021895275,0.260018587,0.441151381,-0.043682314,0.235675305,0.365167081,-0.05794454,0.213357449,0.300689459,-0.069216646,0.252965689,0.609954476,-0.021867016,0.239313424,0.536928952,-0.067352608,0.269702882,0.639600813,-0.078507595,0.290661454,0.714369237,-0.074149735,0.217405349,0.66070658,-0.025833705,0.207243577,0.602916479,-0.070824407,0.242343932,0.698239684,-0.063134752,0.263406277,0.759358644,-0.044561438,0.184035212,0.720397651,-0.032593701,0.173719466,0.656593025,-0.062791131,0.205007762,0.717603266,-0.054171581,0.226286665,0.761429608,-0.039243735
Eight,0.284193039,0.921163201,1.48E-08,0.339270413,0.831622541,-0.032037504,0.379399717,0.693460584,-0.048303619,0.417759061,0.587284863,-0.064700149,0.460541576,0.52837646,-0.081337228,0.294856936,0.572225213,-0.021195045,0.261143029,0.436049759,-0.044828296,0.237113595,0.358275682,-0.059475686,0.215846479,0.293212086,-0.070725307,0.255286902,0.604574323,-0.022260139,0.241556138,0.53165102,-0.070997924,0.271396428,0.637186825,-0.082976766,0.291398644,0.713847876,-0.078428179,0.2196922,0.653153956,-0.027280297,0.208158359,0.598588109,-0.074847467,0.243018284,0.696775556,-0.067106962,0.264282137,0.759848893,-0.047771107,0.184757113,0.711417317,-0.03499078,0.173638284,0.656085968,-0.066326067,0.205952972,0.716151357,-0.058084168,0.228218406,0.758094192,-0.043105841
Eight,0.283065289,0.913165092,2.00E-08,0.338914722,0.826442063,-0.032486711,0.380336344,0.688771784,-0.04918978,0.419593662,0.584073782,-0.066025019,0.462220073,0.526443362,-0.082808428,0.295516908,0.56987673,-0.022184623,0.261244059,0.431961715,-0.046933047,0.235339239,0.354699403,-0.061965421,0.213779673,0.291919053,-0.073171504,0.255486995,0.602785826,-0.023172222,0.243849784,0.528165936,-0.073675558,0.272395492,0.631700337,-0.086438693,0.292007834,0.709225833,-0.082098782,0.219320208,0.650104821,-0.028224859,0.208879113,0.596831322,-0.07633882,0.242652893,0.690911591,-0.069317646,0.26397565,0.75358218,-0.050392065,0.183667392,0.706222236,-0.036120903,0.174636275,0.653322875,-0.067243591,0.206310183,0.711186647,-0.059734654,0.227846414,0.752867937,-0.045378409
Eight,0.282438517,0.910899282,9.51E-09,0.339297891,0.82569766,-0.033004493,0.380314201,0.684827209,-0.04954464,0.418653369,0.578164279,-0.065949969,0.462992013,0.522242188,-0.082415096,0.29572764,0.564460695,-0.02336587,0.261640429,0.426145017,-0.047875538,0.235254586,0.349292606,-0.062911458,0.212848544,0.285653949,-0.074400298,0.255907655,0.599307358,-0.024017394,0.243656293,0.526050568,-0.074148037,0.272626877,0.629489601,-0.0868119,0.292729497,0.704182267,-0.08274208,0.219971493,0.647780716,-0.028649932,0.210056841,0.593198836,-0.077200331,0.244245052,0.689182341,-0.070077807,0.265563935,0.751428127,-0.051104486,0.184427023,0.704635739,-0.036100805,0.175480008,0.647629201,-0.068096027,0.206979215,0.707539737,-0.060637087,0.228413671,0.749979377,-0.046291456
Eight,0.283515096,0.903172791,1.99E-08,0.339239001,0.818457305,-0.032309268,0.379785448,0.679845929,-0.049459204,0.417923868,0.57426244,-0.066828266,0.46357882,0.520746708,-0.08427278,0.294900835,0.557365298,-0.022062141,0.260541826,0.42113483,-0.046816729,0.234161943,0.344978809,-0.06170639,0.212859035,0.282430261,-0.072875366,0.255090594,0.592285931,-0.023452787,0.242190987,0.518399954,-0.074140757,0.27179575,0.621091783,-0.087164618,0.292923748,0.6967538,-0.082881555,0.219274133,0.64075458,-0.028789701,0.208554208,0.58736825,-0.077998899,0.243323743,0.683417857,-0.071286775,0.265529841,0.745664239,-0.052128386,0.183994204,0.697626829,-0.036806382,0.174053594,0.642614603,-0.068538502,0.205776364,0.702683508,-0.060862273,0.22750923,0.744374871,-0.046184786
Eight,0.283005327,0.898582697,2.32E-08,0.337451488,0.813275397,-0.03339304,0.379087269,0.676034808,-0.050602328,0.417234957,0.57126838,-0.067487739,0.460970134,0.512528241,-0.084246501,0.293653071,0.55494976,-0.023825312,0.259587348,0.417117387,-0.048363555,0.234985381,0.339846671,-0.063070342,0.213762432,0.2758497,-0.074125417,0.254010111,0.588895023,-0.024337953,0.242490873,0.516318738,-0.073724799,0.272764355,0.619853199,-0.085665569,0.292714059,0.694028616,-0.08109007,0.218332335,0.637100518,-0.028854772,0.208996505,0.585129619,-0.077329323,0.243969306,0.682266533,-0.069511309,0.264794856,0.742637277,-0.049999092,0.182851061,0.694015086,-0.036137678,0.174047545,0.639512479,-0.067730024,0.20647487,0.700920463,-0.059277214,0.22750774,0.742117047,-0.044156425
Eight,0.308546245,0.898898304,1.53E-07,0.351885796,0.798058331,-0.023024596,0.376244277,0.652260602,-0.036553223,0.389178425,0.547625363,-0.051893491,0.401304275,0.487746835,-0.066210032,0.272072643,0.554173946,-0.020187967,0.253602743,0.431996822,-0.044272184,0.238937646,0.353986919,-0.059267577,0.223756552,0.288223714,-0.070876367,0.230135486,0.589116156,-0.024755586,0.269177496,0.558786929,-0.063885272,0.308389425,0.632502556,-0.074132957,0.319833785,0.675890326,-0.074215911,0.201992363,0.647906125,-0.032343362,0.249219015,0.626929283,-0.071878485,0.287500978,0.695028186,-0.065563701,0.299651355,0.731541157,-0.053234208,0.181716844,0.717371821,-0.042428948,0.227380633,0.70665729,-0.070013858,0.264291704,0.743841708,-0.065624498,0.280466586,0.76569432,-0.056233607
Eight,0.362030149,0.931219578,-2.60E-07,0.321526259,0.783407152,0.054115031,0.3140845,0.647387743,0.064532556,0.29768604,0.530704379,0.066299543,0.259696603,0.46642372,0.061845452,0.41989395,0.578754544,0.028409481,0.496959746,0.487446725,0.055649262,0.539712846,0.438992828,0.068965539,0.573465884,0.398979664,0.07511545,0.462720543,0.61960429,0.016642218,0.489017457,0.636845231,0.068578377,0.460161954,0.685625494,0.098506585,0.434229881,0.712101102,0.10822814,0.487146258,0.702518344,0.012802573,0.490050286,0.708957195,0.065205134,0.466834188,0.75448215,0.082288034,0.444131196,0.776742578,0.078557558,0.506450772,0.775466919,0.014668186,0.50739044,0.776344836,0.06272909,0.482356936,0.810312629,0.086674146,0.459380597,0.831048071,0.094770208
Eight,0.370486677,0.929237723,-1.38E-07,0.342395067,0.793379307,0.004636291,0.338975191,0.654511392,-0.008690464,0.321698099,0.536918521,-0.025213083,0.280938059,0.466112643,-0.043799128,0.433314353,0.588031888,-0.024713069,0.511456132,0.49342528,-0.033513043,0.559889078,0.444511145,-0.039119694,0.595513344,0.408144295,-0.044744421,0.475283682,0.628985941,-0.033259112,0.516404986,0.65892458,-0.039274823,0.49184984,0.705863178,-0.034625411,0.463422656,0.728814781,-0.033046521,0.504313827,0.705647171,-0.038775727,0.518055856,0.740038872,-0.037730571,0.49999553,0.777686417,-0.02487825,0.474791914,0.796851158,-0.019744784,0.526378274,0.783911109,-0.043775611,0.531423569,0.808829904,-0.036429271,0.511171162,0.838131547,-0.020151805,0.486052126,0.849216342,-0.008671225
Eight,0.382364988,0.917415082,-9.71E-08,0.349386066,0.786372423,-0.002364299,0.342887074,0.651932299,-0.018709227,0.324351937,0.533084929,-0.036637127,0.28540355,0.460255116,-0.056644943,0.44926554,0.588016093,-0.032922782,0.529361069,0.497556299,-0.043463424,0.579588532,0.447420955,-0.050122682,0.617034197,0.414180338,-0.056106091,0.494546771,0.634611547,-0.036863711,0.523931861,0.661938429,-0.042895585,0.496415615,0.702431858,-0.036430717,0.470362812,0.724900365,-0.034078874,0.52288872,0.71402806,-0.038364369,0.530992508,0.738912225,-0.039943777,0.511582434,0.771280169,-0.027134527,0.486764938,0.791236639,-0.021628093,0.543597102,0.792570949,-0.039591443,0.543257415,0.813991249,-0.03547705,0.521892846,0.839644074,-0.020721266,0.497608095,0.85041678,-0.009941891
